"","longitude","latitude","elevation","min_dist","min_dist_idx"
"4455",-45.3467025756836,-23.8350505828857,467,808.787777664748,22625
"4456",-45.3461647033691,-22.6411972045898,1782,808.599036119608,22675
"4457",-45.3455390930176,-20.8775329589844,864,1080.48461723568,22757
"4458",-45.3451728820801,-21.7590503692627,888,953.220032825378,22716
"4459",-45.3443222045898,-19.4261322021484,649,648.34440150445,22824
"4460",-45.3431587219238,-21.9142017364502,1096,1370.95271511611,22708
"4461",-45.3429069519043,-22.9518375396729,698,1069.22012835217,22660
"4462",-45.3424453735352,-20.3066272735596,988,882.786079322973,22783
"4463",-45.3420181274414,-19.5810947418213,723,1012.02797186788,22817
"4464",-45.3413505554199,-23.1071529388428,849,978.185595569618,22653
"4465",-45.3398513793945,-23.2625255584717,845,1150.19613180079,22646
"4466",-45.3396415710449,-19.7359638214111,682,1445.99872637927,23033
"4467",-45.3394775390625,-19.0107307434082,628,1265.35738445712,23066
"4468",-45.3394241333008,-22.2246150970459,1196,1083.09322621911,22917
"4469",-45.3391571044922,-21.3427658081055,975,1045.16713490477,22958
"4470",-45.337890625,-20.616626739502,921,1136.13706439524,22992
"4471",-45.3375625610352,-22.3798656463623,1230,946.58931914026,22910
"4472",-45.3372840881348,-19.8909339904785,791,1300.34854317816,23025
"4473",-45.3370704650879,-21.4979343414307,1042,956.612642407523,22951
"4474",-45.3370628356934,-23.5733108520508,16,1350.02532363261,22854
"4475",-45.337043762207,-19.1655788421631,678,852.627971432379,23059
"4476",-45.3357734680176,-23.7287406921387,196,885.322113537056,22852
"4477",-45.3357124328613,-20.7716751098633,924,1340.55043896604,22985
"4478",-45.3349990844727,-21.6530628204346,892,1141.03064601599,22944
"4479",-45.3349800109863,-20.0458507537842,841,805.366105927664,23018
"4480",-45.3346748352051,-19.3204803466797,632,633.033929641681,23052
"4481",-45.334545135498,-23.8842010498047,503,568.862161180051,22845
"4482",-45.3340759277344,-22.6903839111328,1078,1169.73599481719,22895
"4483",-45.3331031799316,-21.8082180023193,895,1034.18401970083,22936
"4484",-45.3326606750488,-20.2008495330811,977,377.012137010726,23011
"4485",-45.3323974609375,-22.8456745147705,538,646.214648338452,22888
"4486",-45.332332611084,-19.4753646850586,698,784.250235089036,23045
"4487",-45.3310737609863,-21.9633884429932,948,502.224813123578,22929
"4488",-45.3308067321777,-23.0009784698486,935,186.447956935316,22881
"4489",-45.3291778564453,-21.2368812561035,846,189.58626910879,22963
"4490",-45.3291473388672,-22.1185855865479,1274,36.7417903299678,22922
"4491",-45.3281097412109,-20.5108451843262,937,892.454917859061,22997
"4492",-45.3276443481445,-19.7851696014404,712,782.052886295458,23030
"4493",-45.3274574279785,-19.0599365234375,640,165.722695434385,23064
"4494",-45.3273162841797,-22.2738037109375,1351,559.048501610421,22915
"4495",-45.3270530700684,-21.3920040130615,968,703.697866586264,22956
"4496",-45.3258171081543,-20.6658229827881,850,1091.4636931795,22989
"4497",-45.3252334594727,-19.9401340484619,800,497.165197486205,23023
"4498",-45.3250427246094,-19.2147903442383,714,628.467372136205,23057
"4499",-45.3249893188477,-21.5471019744873,1092,1227.60866814408,22949
"4500",-45.3236999511719,-22.584285736084,1670,1031.50404869207,22900
"4501",-45.3236694335938,-23.7779102325439,610,571.065642117942,22850
"4502",-45.3229598999023,-20.0950317382812,893,648.772550242695,23016
"4503",-45.3229141235352,-21.7022304534912,889,986.810230251691,22941
"4504",-45.322639465332,-19.3696670532227,633,1141.0648850453,23050
"4505",-45.3209648132324,-21.8573780059814,922,878.346879680418,22934
"4506",-45.3203125,-19.5245819091797,731,1350.89552021081,23042
"4507",-45.3202781677246,-22.894847869873,536,916.507896589696,22886
"4508",-45.3192558288574,-21.1309604644775,919,1083.81980587522,22968
"4509",-45.318977355957,-22.0125751495361,961,1064.97010748791,22927
"4510",-45.318286895752,-20.4049968719482,1030,1559.31769235552,23002
"4511",-45.3179244995117,-19.679443359375,659,1208.99156957855,23257
"4512",-45.3171043395996,-21.2860298156738,921,1315.35097597761,23183
"4513",-45.317081451416,-22.1677474975586,947,1218.81931901405,23142
"4514",-45.316047668457,-20.5600051879883,997,1212.0018341966,23216
"4515",-45.3156204223633,-23.3608455657959,907,1119.09352173805,23086
"4516",-45.3153915405273,-19.1091270446777,624,1073.05260671891,23284
"4517",-45.3151931762695,-22.3229846954346,1414,1427.28864168129,23134
"4518",-45.3141975402832,-23.5162353515625,670,727.96048120315,23079
"4519",-45.3131980895996,-19.9893226623535,881,698.368063243471,23243
"4520",-45.3130149841309,-19.2639961242676,664,1286.34696500538,23277
"4521",-45.3128852844238,-21.5962791442871,958,790.490380714295,23168
"4522",-45.3115653991699,-22.6334266662598,1344,463.108476895053,23120
"4523",-45.3115425109863,-20.8700389862061,899,431.934454162971,23202
"4524",-45.3115348815918,-23.8270702362061,696,906.046090899188,23071
"4525",-45.3109130859375,-21.7514228820801,892,359.94465300296,23161
"4526",-45.3108978271484,-20.1442604064941,967,909.866740373291,23236
"4527",-45.3106117248535,-19.4188365936279,682,850.56294106957,23269
"4528",-45.3098678588867,-22.7887210845947,567,391.10478949959,23113
"4529",-45.3093643188477,-21.0251064300537,826,620.906169474265,23195
"4530",-45.3088417053223,-21.906551361084,1011,430.55095047587,23154
"4531",-45.3085823059082,-20.2992153167725,1019,1094.55478864054,23228
"4532",-45.3082847595215,-19.5737800598145,677,333.869244175401,23262
"4533",-45.3081741333008,-22.9440155029297,669,811.486586430526,23106
"4534",-45.3071746826172,-21.18017578125,905,1068.83243688945,23188
"4535",-45.3068695068359,-22.0617294311523,907,900.175036784259,23147
"4536",-45.3065490722656,-23.0993061065674,889,1087.37776067255,23098
"4537",-45.3062934875488,-20.4541893005371,1016,634.478580683477,23221
"4538",-45.3058853149414,-19.728630065918,711,211.98615344698,23255
"4539",-45.3050270080566,-21.3352069854736,966,889.840578377167,23180
"4540",-45.3049964904785,-22.2169189453125,1169,1038.00183408874,23139
"4541",-45.3049774169922,-23.2546501159668,863,631.525954568632,23091
"4542",-45.3039627075195,-20.6091728210449,937,397.803454684771,23214
"4543",-45.3035163879395,-23.4099864959717,848,418.491302061106,23084
"4544",-45.3035011291504,-19.883581161499,820,724.135377314361,23248
"4545",-45.3033638000488,-19.158317565918,672,1102.89363432398,23281
"4546",-45.3030776977539,-22.3721446990967,1241,685.633755078466,23132
"4547",-45.3028945922852,-21.4903526306152,1062,601.395061693664,23173
"4548",-45.3020401000977,-23.5653820037842,82,720.763731736446,23077
"4549",-45.3017463684082,-20.7642002105713,923,676.192028277799,23207
"4550",-45.3012657165527,-22.5273838043213,1318,645.905300824658,23125
"4551",-45.3011665344238,-20.0384788513184,899,1240.02000342873,23241
"4552",-45.3009719848633,-19.3132019042969,640,877.295723469848,23274
"4553",-45.3007736206055,-21.6454582214355,900,706.223172863871,23166
"4554",-45.2993659973145,-23.8762187957764,297,1242.93108682464,23068
"4555",-45.298828125,-21.8005905151367,911,1080.1536630896,23159
"4556",-45.2988204956055,-20.1934566497803,982,1253.46551501922,23233
"4557",-45.2986106872559,-19.4680671691895,702,926.157358506667,23267
"4558",-45.297721862793,-22.8378772735596,546,1409.89116842289,23111
"4559",-45.2972831726074,-21.0742416381836,819,1547.58225581144,23192
"4560",-45.296745300293,-21.955738067627,955,1555.81016281408,23152
"4561",-45.2965126037598,-20.3484172821045,1067,1163.84031280173,23449
"4562",-45.2950859069824,-21.229341506958,835,1144.093317126,23408
"4563",-45.2947654724121,-22.110912322998,946,1222.64100753757,23367
"4564",-45.2944412231445,-23.1484832763672,854,964.782854022122,23319
"4565",-45.2942047119141,-20.5034122467041,948,853.422170619757,23442
"4566",-45.2938766479492,-19.7778358459473,720,1150.84082087767,23476
"4567",-45.2929153442383,-21.3844451904297,930,737.148144688932,23401
"4568",-45.2928733825684,-22.2661037445068,1325,784.590588675448,23360
"4569",-45.292854309082,-23.303825378418,1030,719.021745524399,23312
"4570",-45.2914390563965,-19.9327793121338,852,1254.35787129759,23468
"4571",-45.2913475036621,-19.2075290679932,699,648.648952629033,23502
"4572",-45.2908058166504,-21.5395202636719,1081,588.649403838476,23394
"4573",-45.2896575927734,-20.8133888244629,975,1068.67281670668,23428
"4574",-45.2891387939453,-20.0876579284668,930,739.706776583646,23461
"4575",-45.2889251708984,-19.3623867034912,692,327.960466202121,23495
"4576",-45.2886810302734,-21.6946258544922,871,840.726261891232,23387
"4577",-45.2885551452637,-23.7699527740479,666,801.257144005606,23296
"4578",-45.287425994873,-20.9684352874756,793,932.306020937948,23420
"4579",-45.286678314209,-21.8497486114502,957,1119.73839194391,23379
"4580",-45.2865791320801,-19.5172824859619,692,581.500638919489,23488
"4581",-45.285587310791,-22.8870487213135,622,736.052164780245,23331
"4582",-45.2851943969727,-21.1234436035156,807,456.365609798926,23413
"4583",-45.2846374511719,-22.0049228668213,909,643.015055459525,23372
"4584",-45.2844009399414,-20.3975830078125,988,313.665489718502,23447
"4585",-45.2841720581055,-19.6721267700195,657,1047.43747314485,23481
"4586",-45.2839126586914,-23.0423336029053,1033,315.924316265256,23324
"4587",-45.2830009460449,-21.2784900665283,904,308.329540113388,23406
"4588",-45.282299041748,-23.1976470947266,806,466.847485017855,23317
"4589",-45.2821311950684,-20.5525722503662,993,837.268959732935,23440
"4590",-45.2817039489746,-19.1018829345703,634,454.103354183285,23507
"4591",-45.2808151245117,-21.4336166381836,986,737.831062402354,23399
"4592",-45.2807388305664,-22.3152866363525,1570,645.73212480117,23358
"4593",-45.2798461914062,-20.7075748443604,942,1344.86065564848,23432
"4594",-45.2793960571289,-19.9819679260254,901,810.265149580518,23466
"4595",-45.2792205810547,-23.5083332061768,513,1307.93573990673,23302
"4596",-45.2786903381348,-21.588695526123,1027,1242.74192231529,23392
"4597",-45.2775497436523,-20.8625640869141,875,1128.43519425464,23425
"4598",-45.2770614624023,-20.1368846893311,938,921.601875447424,23459
"4599",-45.2768898010254,-19.4115543365479,683,1231.44134572015,23493
"4600",-45.2766647338867,-21.7438163757324,902,1332.50588772145,23384
"4601",-45.275333404541,-21.0176105499268,807,1126.46378658704,23418
"4602",-45.2752304077148,-22.780948638916,565,1242.94362530299,23336
"4603",-45.2747192382812,-20.291820526123,956,1168.04595436625,23676
"4604",-45.274543762207,-21.8989219665527,904,1134.18091149545,23601
"4605",-45.2745399475098,-19.5664806365967,614,1543.06323715621,23709
"4606",-45.2734718322754,-22.9362182617188,675,936.352457956142,23553
"4607",-45.2731018066406,-21.1726570129395,824,926.007597663279,23635
"4608",-45.272518157959,-22.0540771484375,960,837.285186878917,23594
"4609",-45.2723999023438,-20.4467735290527,981,1255.61996430689,23669
"4610",-45.2721176147461,-19.7213115692139,719,1048.51041490542,23702
"4611",-45.2705879211426,-22.2092418670654,1139,831.743510063252,23587
"4612",-45.2701377868652,-23.2468013763428,905,1115.47609613229,23539
"4613",-45.2700309753418,-20.6017379760742,944,1138.13503137924,23661
"4614",-45.2696647644043,-19.1510715484619,679,787.45437711327,23729
"4615",-45.2687339782715,-21.4827899932861,1001,1267.91946930832,23621
"4616",-45.2686004638672,-23.4021091461182,830,1036.50421096663,23531
"4617",-45.2677803039551,-20.7567443847656,982,615.751278827446,23654
"4618",-45.2670555114746,-23.5574798583984,98,509.640973440988,23524
"4619",-45.2667388916016,-22.5196590423584,1344,903.797893420817,23572
"4620",-45.2665672302246,-21.6378726959229,901,759.851788674024,23613
"4621",-45.2649765014648,-20.1860809326172,939,702.333815067285,23681
"4622",-45.2648773193359,-22.674861907959,760,382.053360443961,23565
"4623",-45.2648773193359,-19.4607849121094,646,914.461667756407,23714
"4624",-45.2645683288574,-21.7929821014404,972,245.391897577984,23606
"4625",-45.263240814209,-21.0667419433594,798,447.669894933954,23640
"4626",-45.263069152832,-22.8301029205322,528,183.577703905803,23558
"4627",-45.2610015869141,-21.2218227386475,826,976.082774307327,23633
"4628",-45.2601013183594,-19.7705154418945,739,447.968010766582,23700
"4629",-45.2600898742676,-19.0454654693604,622,921.192215645091,23734
"4630",-45.2596588134766,-23.1406574249268,865,1223.08529252503,23544
"4631",-45.2587852478027,-21.3769035339355,916,1162.75188256454,23625
"4632",-45.2584533691406,-22.2584266662598,1540,1331.63637425733,23584
"4633",-45.2579345703125,-20.6509342193604,885,735.91762450449,23659
"4634",-45.257640838623,-19.2002811431885,679,1338.9175073932,23726
"4635",-45.2576370239258,-19.9254417419434,838,839.076070907877,23693
"4636",-45.2566299438477,-21.5319557189941,1050,965.209724709981,23618
"4637",-45.256477355957,-22.4136085510254,1494,1073.20433594892,23577
"4638",-45.256462097168,-23.4512939453125,859,865.493571689444,23529
"4639",-45.2556800842285,-20.8059310913086,985,920.869671080339,23652
"4640",-45.2553100585938,-20.0802993774414,934,1312.54217864523,23686
"4641",-45.2552032470703,-19.3551216125488,687,1176.34956839385,23719
"4642",-45.2546005249023,-22.568811416626,1694,1035.5861343169,23570
"4643",-45.2544593811035,-21.6870384216309,872,1032.56919764097,23611
"4644",-45.2534790039062,-23.7620220184326,119,1330.62107212913,23744
"4645",-45.2534141540527,-20.9609565734863,854,1263.24850543008,23867
"4646",-45.2528381347656,-19.5100002288818,614,1053.81214194019,23934
"4647",-45.2527732849121,-22.7240447998047,583,1064.35990504512,23785
"4648",-45.2524070739746,-21.8421401977539,978,1073.75975354828,23826
"4649",-45.2511405944824,-21.1159439086914,796,1400.43676605407,23860
"4650",-45.2509231567383,-22.8792743682861,681,1149.20246776451,23778
"4651",-45.2504081726074,-19.6648254394531,695,807.252050039403,23927
"4652",-45.2503128051758,-21.9972915649414,1020,1195.91473350433,23819
"4653",-45.2491836547852,-23.0345325469971,954,1278.09115728712,23770
"4654",-45.2489013671875,-21.2709693908691,885,1020.6151975754,23852
"4655",-45.2482147216797,-20.5451545715332,1046,556.958098701449,23886
"4656",-45.2480239868164,-19.8197498321533,772,863.082534903647,23920
"4657",-45.2480010986328,-19.0946521759033,644,1052.46411953381,23953
"4658",-45.2466735839844,-21.4260749816895,948,510.267953126617,23845
"4659",-45.2463073730469,-22.3076076507568,1443,612.837431594336,23804
"4660",-45.2458953857422,-20.7001361846924,1000,491.069267964938,23879
"4661",-45.2458534240723,-23.3451175689697,957,320.437598604668,23756
"4662",-45.2455825805664,-19.9746284484863,912,1170.84266518739,23913
"4663",-45.2445030212402,-21.5811309814453,970,222.608470044528,23838
"4664",-45.2443580627441,-22.4627838134766,1727,151.73594471502,23797
"4665",-45.2435607910156,-20.8551044464111,920,849.874239535026,23872
"4666",-45.2432250976562,-20.1295261383057,872,798.418472063451,23905
"4667",-45.2431526184082,-19.4042892456055,643,28.7785787640263,23939
"4668",-45.2424392700195,-22.6179523468018,1246,479.493866370003,23790
"4669",-45.242431640625,-21.7362289428711,888,630.669267281789,23831
"4670",-45.240852355957,-20.2844429016113,918,397.685769317796,23898
"4671",-45.2407875061035,-19.559196472168,616,498.903198369172,23932
"4672",-45.2402572631836,-21.8913116455078,922,1141.07388125002,23824
"4673",-45.2390365600586,-21.1651554107666,840,721.352172375205,23857
"4674",-45.2387924194336,-22.9284400939941,649,1015.22332168145,23775
"4675",-45.2385025024414,-20.4393749237061,975,471.171304602654,23891
"4676",-45.2383460998535,-19.7140083312988,712,1013.59285327346,23925
"4677",-45.2368049621582,-21.3201446533203,907,643.426194498321,23850
"4678",-45.236198425293,-22.2015857696533,1154,760.805775830937,23809
"4679",-45.235954284668,-19.1438407897949,707,754.005798856911,23951
"4680",-45.235912322998,-19.8689212799072,782,1262.36447393866,23917
"4681",-45.2353248596191,-23.2389736175537,956,786.501570722256,23761
"4682",-45.2345809936523,-21.4752464294434,977,927.814299259261,23843
"4683",-45.233814239502,-20.7493057250977,1005,1414.3091680262,23877
"4684",-45.2335319519043,-19.2986888885498,656,993.203432862593,23944
"4685",-45.233528137207,-20.0237808227539,833,1129.50177968092,23910
"4686",-45.2323684692383,-21.6303062438965,915,1366.16040007183,23836
"4687",-45.232234954834,-22.5119552612305,1435,1287.67406988421,23795
"4688",-45.2321014404297,-23.5496006011963,47,1553.99302427059,23967
"4689",-45.2314796447754,-20.9042987823486,890,1359.07329244496,24089
"4690",-45.2303237915039,-21.7853946685791,916,1429.69000240374,24048
"4691",-45.2303123474121,-22.6671352386475,792,1480.95706837201,24008
"4692",-45.2292022705078,-21.0592632293701,807,904.89199728549,24082
"4693",-45.228759765625,-20.3336429595947,922,839.051774944601,24116
"4694",-45.2287139892578,-19.6083717346191,687,1359.32343345498,24150
"4695",-45.2284469604492,-22.8223495483398,551,1044.70231716821,24000
"4696",-45.2281379699707,-21.9404964447021,961,927.425073120521,24041
"4697",-45.2263145446777,-19.7632122039795,790,962.821069269189,24142
"4698",-45.224666595459,-21.3693790435791,908,649.53209849127,24068
"4699",-45.2240524291992,-22.250768661499,1672,457.904964318289,24027
"4700",-45.2239952087402,-20.6435146331787,958,1157.18572812988,24101
"4701",-45.2239189147949,-19.1930484771729,675,522.205853632271,24169
"4702",-45.2238273620605,-19.918119430542,890,437.649678068219,24135
"4703",-45.2220191955566,-22.4059276580811,1342,853.636618940843,24020
"4704",-45.2215690612793,-23.4434394836426,817,1137.08792426754,23971
"4705",-45.2214775085449,-20.0729579925537,848,97.528545385525,24128
"4706",-45.2214622497559,-19.3478717803955,648,900.367558893195,24162
"4707",-45.2202491760254,-21.6794719696045,885,898.713169005603,24053
"4708",-45.2194023132324,-20.9534969329834,869,275.006036398132,24087
"4709",-45.2190818786621,-19.5027313232422,644,1065.28656484929,24154
"4710",-45.219051361084,-20.2278900146484,875,607.794539967676,24121
"4711",-45.2181968688965,-22.7163143157959,567,648.214971297771,24005
"4712",-45.2181510925293,-21.8345508575439,930,529.260215818699,24046
"4713",-45.2170906066895,-21.1084613800049,796,522.115687296188,24080
"4714",-45.216625213623,-20.3828067779541,894,1131.09028755734,24114
"4715",-45.2162857055664,-22.8715190887451,668,528.564187949368,23998
"4716",-45.216007232666,-21.9896793365479,1117,557.686090158593,24039
"4717",-45.2148132324219,-21.2634658813477,876,1009.96480078178,24073
"4718",-45.2142944335938,-20.5377540588379,1041,1166.51007778858,24106
"4719",-45.2142791748047,-19.0874366760254,624,999.844259994042,24174
"4720",-45.214225769043,-19.8124446868896,768,748.813490306942,24140
"4721",-45.2139511108398,-22.1447811126709,1188,944.408354528523,24032
"4722",-45.2127304077148,-23.1820163726807,845,1287.13473465071,23984
"4723",-45.2125434875488,-21.418550491333,929,1478.5734177021,24065
"4724",-45.2119445800781,-20.6927165985107,1006,1069.62064837152,24099
"4725",-45.2118911743164,-22.2999496459961,1473,1429.20344910047,24025
"4726",-45.2117614746094,-19.9673042297363,928,1043.472158236,24133
"4727",-45.2110176086426,-23.337287902832,945,1440.46780663764,23976
"4728",-45.2103271484375,-21.5735855102539,924,1287.55985458248,24271
"4729",-45.2095756530762,-20.8476638793945,937,1009.21098505177,24305
"4730",-45.2093811035156,-20.1221828460693,865,1259.42158261684,24339
"4731",-45.2093734741211,-23.4925975799561,124,1090.40265133812,24182
"4732",-45.2082061767578,-21.7286605834961,914,892.994818004211,24264
"4733",-45.2079124450684,-22.6102466583252,731,918.913967532583,24223
"4734",-45.2072830200195,-21.0026702880859,802,914.797729851315,24298
"4735",-45.2070198059082,-19.5519275665283,646,826.751314869375,24365
"4736",-45.2069816589355,-20.2770805358887,912,1372.29735190231,24331
"4737",-45.2060279846191,-22.7654666900635,540,652.436749145221,24216
"4738",-45.2059898376465,-21.8837223052979,933,690.901710661274,24257
"4739",-45.2049751281738,-21.1576747894287,817,1099.35237116909,24291
"4740",-45.2046012878418,-20.4319934844971,1011,852.96772211138,24324
"4741",-45.2045593261719,-19.7067203521729,801,498.14094669556,24358
"4742",-45.2038612365723,-22.0388317108154,1001,855.803310886689,24250
"4743",-45.2027015686035,-21.3126411437988,908,1011.09284717312,24283
"4744",-45.202220916748,-19.1366233825684,708,1062.85214869324,24384
"4745",-45.2018241882324,-22.1939487457275,1405,1182.34469758706,24242
"4746",-45.2005424499512,-23.2311687469482,981,794.06197062534,24194
"4747",-45.2004356384277,-21.4677200317383,954,491.554318294008,24276
"4748",-45.1998519897461,-20.7418842315674,1038,232.927727707853,24310
"4749",-45.1997871398926,-19.2914524078369,672,582.432303535214,24377
"4750",-45.1996994018555,-20.0164566040039,836,998.615648556446,24344
"4751",-45.1981773376465,-21.6227607727051,880,170.067732843082,24269
"4752",-45.19775390625,-22.5042724609375,1682,284.431001794062,24228
"4753",-45.1974792480469,-20.8968563079834,920,740.347094118732,24303
"4754",-45.1973724365234,-19.4462642669678,712,285.828416803563,24370
"4755",-45.1972694396973,-20.1713752746582,864,970.634809033704,24336
"4756",-45.1960906982422,-21.7778263092041,883,603.419195261488,24262
"4757",-45.1951675415039,-21.0517997741699,828,1258.87188935285,24296
"4758",-45.194938659668,-19.6011009216309,702,596.560040893055,24363
"4759",-45.1948776245117,-20.3262786865234,892,697.480458537389,24329
"4760",-45.1938438415527,-22.8146190643311,543,1003.08105251048,24214
"4761",-45.1928482055664,-21.2068367004395,923,1044.53323299688,24288
"4762",-45.1926498413086,-19.0310478210449,623,1089.06252056586,24389
"4763",-45.1924781799316,-20.4812126159668,995,758.973004853612,24322
"4764",-45.1919937133789,-22.9698219299316,1109,1374.15337871535,24206
"4765",-45.1917190551758,-22.0880088806152,1145,1280.74603020562,24247
"4766",-45.1905517578125,-21.3618755340576,897,998.669819167396,24281
"4767",-45.1901741027832,-23.1250743865967,812,1170.35605529356,24199
"4768",-45.1900520324707,-20.6361122131348,982,1104.03578429148,24315
"4769",-45.1900100708008,-19.9108104705811,864,1546.47120658231,24348
"4770",-45.1883087158203,-21.5168838500977,1010,1054.19638447722,24485
"4771",-45.1877326965332,-20.7910690307617,1032,1336.66373516423,24519
"4772",-45.1877098083496,-19.3406352996826,660,979.908613872806,24586
"4773",-45.1876373291016,-20.0656318664551,823,1204.64572425207,24552
"4774",-45.1875801086426,-22.3982677459717,1283,961.775114484658,24444
"4775",-45.1867065429688,-23.4356079101562,775,953.289002867105,24396
"4776",-45.1855888366699,-22.5534229278564,1313,899.079398653593,24437
"4777",-45.1853904724121,-20.9460525512695,831,1252.5045602493,24511
"4778",-45.1853103637695,-19.4954776763916,722,910.791681344024,24579
"4779",-45.1851844787598,-20.2205448150635,842,758.963698555482,24545
"4780",-45.1839027404785,-21.8269805908203,881,1279.485311282,24471
"4781",-45.1836433410645,-22.7086067199707,578,1123.67411579807,24430
"4782",-45.1830444335938,-21.1009979248047,807,738.478845657962,24504
"4783",-45.182731628418,-20.3754425048828,948,502.572355382561,24538
"4784",-45.1817092895508,-21.9820861816406,1082,849.845752440509,24463
"4785",-45.1816711425781,-22.8637886047363,613,990.474819878507,24422
"4786",-45.1807289123535,-21.2559814453125,861,266.262413110304,24497
"4787",-45.1805419921875,-19.0802326202393,670,262.671436605933,24598
"4788",-45.180419921875,-19.8051528930664,740,966.982976388192,24564
"4789",-45.1803703308105,-20.5303707122803,956,697.777826116453,24531
"4790",-45.179801940918,-23.0189971923828,925,460.882982091279,24415
"4791",-45.178108215332,-19.2350311279297,631,328.775259302506,24591
"4792",-45.1779899597168,-23.1742362976074,943,70.0786291730115,24408
"4793",-45.1779899597168,-20.6853122711182,997,1127.27652828967,24524
"4794",-45.1779327392578,-19.9599952697754,818,490.153282720455,24557
"4795",-45.1774940490723,-22.2923107147217,1388,208.996677982878,24449
"4796",-45.1761589050293,-21.5660572052002,953,893.759175234148,24483
"4797",-45.1755867004395,-20.8402404785156,902,851.571263994074,24516
"4798",-45.1755294799805,-20.1148548126221,818,286.347017425777,24550
"4799",-45.1754341125488,-22.4474411010742,1341,738.189079508374,24442
"4800",-45.1744956970215,-23.4847660064697,94,1131.93282941644,24394
"4801",-45.1739959716797,-21.7211112976074,940,1140.68404830349,24475
"4802",-45.1734046936035,-22.6025619506836,726,1265.16516779683,24435
"4803",-45.1732635498047,-20.9952259063721,803,618.145646104349,24509
"4804",-45.1732406616211,-19.5446720123291,642,1276.47429624474,24576
"4805",-45.1731033325195,-20.2697334289551,906,681.490048793697,24543
"4806",-45.1717300415039,-21.8761501312256,926,889.583279378068,24468
"4807",-45.171459197998,-22.7577571868896,532,1023.27728772079,24427
"4808",-45.1709175109863,-21.1502094268799,814,772.447057608559,24502
"4809",-45.1707611083984,-19.6994476318359,813,1059.74877245955,24569
"4810",-45.1695556640625,-22.0312385559082,902,907.172554903471,24461
"4811",-45.1686058044434,-21.305154800415,885,1164.06631853081,24495
"4812",-45.1684722900391,-19.1294193267822,683,1158.17847471136,24596
"4813",-45.168285369873,-19.8543243408203,778,1066.50888939396,24562
"4814",-45.1676292419434,-23.0681419372559,911,1127.24275730153,24413
"4815",-45.1674652099609,-22.1863327026367,1171,1173.36367103052,24665
"4816",-45.1663017272949,-21.4602127075195,997,1458.30215345526,24699
"4817",-45.1660270690918,-19.2842311859131,656,1392.72824935075,24800
"4818",-45.165885925293,-20.7344799041748,1070,1114.63447902256,24732
"4819",-45.1658592224121,-20.0091457366943,786,961.122590657477,24766
"4820",-45.1657867431641,-23.2233848571777,1162,1191.57649702977,24617
"4821",-45.1653289794922,-22.3414649963379,1527,1241.80126319574,24658
"4822",-45.1640472412109,-23.3786182403564,796,1384.09406630506,24609
"4823",-45.1639976501465,-21.6152324676514,900,1133.52678014106,24691
"4824",-45.1635971069336,-19.4390258789062,693,1175.66501386684,24792
"4825",-45.1634826660156,-20.8894309997559,859,708.39820756055,24725
"4826",-45.1634063720703,-20.1640472412109,831,944.079003584988,24759
"4827",-45.161865234375,-21.7702751159668,885,649.118326143105,24684
"4828",-45.1611328125,-21.0443553924561,868,565.070589521477,24718
"4829",-45.1609878540039,-20.3189315795898,884,1186.48928219256,24752
"4830",-45.1595840454102,-21.9253330230713,943,311.132979985326,24677
"4831",-45.1592636108398,-22.8069076538086,591,269.326674999534,24636
"4832",-45.1589012145996,-19.0238590240479,615,827.505883250377,24812
"4833",-45.1587791442871,-21.1993713378906,840,834.926711567651,24711
"4834",-45.1587066650391,-19.7486476898193,741,207.241026468464,24778
"4835",-45.158561706543,-20.4738464355469,939,852.055184133799,24744
"4836",-45.157398223877,-22.080415725708,994,584.70331899633,24670
"4837",-45.1573524475098,-22.9620876312256,1064,428.042653645388,24629
"4838",-45.1564445495605,-21.3543891906738,882,1114.27187777435,24703
"4839",-45.1564178466797,-19.1786251068115,637,1153.41881277524,24804
"4840",-45.1561050415039,-20.6287250518799,994,380.206147602716,24737
"4841",-45.1552963256836,-22.2355155944824,1091,1072.23024825637,24663
"4842",-45.1541595458984,-21.5093765258789,1013,698.279672809247,24696
"4843",-45.153938293457,-19.3334121704102,648,763.711601452959,24797
"4844",-45.1537551879883,-20.7836627960205,1010,321.070466540692,24730
"4845",-45.1518707275391,-23.4277992248535,467,696.556558605139,24607
"4846",-45.15185546875,-21.6643943786621,889,533.971117786878,24689
"4847",-45.1513824462891,-20.938627243042,824,783.843442181886,24723
"4848",-45.151309967041,-20.2132148742676,838,1209.92220587402,24756
"4849",-45.1491088867188,-22.7009201049805,560,798.572004305197,24641
"4850",-45.149040222168,-19.643009185791,766,818.1586972111,24783
"4851",-45.1490020751953,-21.0935516357422,848,1293.31035124413,24716
"4852",-45.1488304138184,-20.3680934906006,948,1023.44844344332,24749
"4853",-45.1474266052246,-21.9745140075684,1011,1239.17804852975,24675
"4854",-45.1470794677734,-22.8560771942139,623,1170.62417800928,24634
"4855",-45.1467819213867,-19.0730438232422,680,1379.58201443511,24809
"4856",-45.1466445922852,-21.2485160827637,871,1385.82693033044,24708
"4857",-45.146598815918,-19.7978782653809,725,1230.51598992235,24776
"4858",-45.1464424133301,-20.5230026245117,889,1076.04470980837,24742
"4859",-45.1442947387695,-21.4035568237305,923,1036.8818645199,24911
"4860",-45.1440925598145,-19.9527015686035,781,1429.20300719978,24979
